url,name,tags,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/New2/0_0-2.webp,0_0-2.webp,"Decor, Festive, geometric, gift wrapping, gift wrapping paper, Glossy, Holiday Picks, Home & Living, hotpink, lightpink, Matte, Paper, Pink, Seasonal Decorations, Seasonal Items, Seasonal Picks, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/New2/0_0-3.webp,0_0-3.webp,"balloon, balloons, birthday, birthdayparty, birthdayyouth, celebrate, Decor, Festive, gift wrapping, gift wrapping paper, Glossy, Holiday Picks, Home & Living, Matte, Paper, Seasonal Decorations, Seasonal Items, Seasonal Picks, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/New2/0_0-4.webp,0_0-4.webp,"birthday, birthdaycake, birthdayyouth, cake, celebrate, cupcake, Decor, Festive, gift wrapping, gift wrapping paper, Glossy, Holiday Picks, Home & Living, Matte, Paper, Seasonal Decorations, Seasonal Items, Seasonal Picks, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/New2/0_0-5.webp,0_0-5.webp,"Decor, Festive, forhim, geometric, gift wrapping, gift wrapping paper, Glossy, Holiday Picks, Home & Living, Matte, Paper, Seasonal Decorations, Seasonal Items, Seasonal Picks, square, squares, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/New2/0_0-6.webp,0_0-6.webp,"abstract, Decor, Festive, forhim, gift wrapping, gift wrapping paper, Glossy, Holiday Picks, Home & Living, Matte, Paper, Seasonal Decorations, Seasonal Items, Seasonal Picks, stripes, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/New2/0_0-7.webp,0_0-7.webp,"dad, Decor, father, Festive, forhim, gift wrapping, gift wrapping paper, Glossy, golf, golfball, green, Holiday Picks, Home & Living, Matte, Paper, Seasonal Decorations, Seasonal Items, Seasonal Picks, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/New2/0_0-8.webp,0_0-8.webp,"dad, Decor, father, fathersday, Festive, forhim, gift wrapping, gift wrapping paper, Glossy, golf, golfball, golfballs, golfcart, golfing, Holiday Picks, Home & Living, husband, Matte, Paper, Seasonal Decorations, Seasonal Items, Seasonal Picks, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/New2/0_0-9.webp,0_0-9.webp,"alcohol, beer, dad, Decor, drink, father, fathersday, Festive, forhim, gift wrapping, gift wrapping paper, Glossy, Holiday Picks, Home & Living, Matte, Paper, Seasonal Decorations, Seasonal Items, Seasonal Picks, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/New2/0_1-1.webp,0_1-1.webp,"Decor, Festive, forhim, gift wrapping, gift wrapping paper, Glossy, Holiday Picks, Home & Living, justbecause, Matte, mosaic, Paper, Seasonal Decorations, Seasonal Items, Seasonal Picks, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/New2/0_1-11.webp,0_1-11.webp,"animals, baby, birthdayyouth, Decor, Festive, fish, fishing, forhim, gift wrapping, gift wrapping paper, Glossy, Holiday Picks, Home & Living, littleboy, Matte, outside, Paper, Seasonal Decorations, Seasonal Items, Seasonal Picks, wrapping paper",,,,,,,,,,,,,,
